outside box penalty,loss,step,epoch
1.0,1.2170616388320923,4,4
1.0,0.6363837718963623,9,9
1.0,-0.7266800403594971,14,14
1.0,-2.2031936645507812,19,19
1.0,-2.684603452682495,24,24
