step,loss,epoch,outside box penalty
4,1.4547098875045776,4,1.0000066757202148
9,1.37318754196167,9,1.0000027418136597
14,1.3677220344543457,14,1.0000028610229492
19,1.3584994077682495,19,1.0000032186508179
24,1.352994441986084,24,1.0000029802322388
29,1.3483994007110596,29,1.0000028610229492
34,1.3431260585784912,34,1.0000028610229492
39,1.337929129600525,39,1.000003457069397
44,1.332055687904358,44,1.0000044107437134
49,1.3265507221221924,49,1.0000056028366089
54,1.322322130203247,54,1.0000066757202148
59,1.3183693885803223,59,1.000007152557373
64,1.3144652843475342,64,1.0000073909759521
69,1.3108294010162354,69,1.0000077486038208
74,1.3076012134552002,74,1.0000083446502686
79,1.3045239448547363,79,1.0000087022781372
84,1.301641583442688,84,1.0000091791152954
89,1.298906683921814,89,1.0000091791152954
94,1.2962486743927002,94,1.0000090599060059
99,1.2936006784439087,99,1.0000089406967163
104,1.2908575534820557,104,1.0000085830688477
109,1.2878880500793457,109,1.0000083446502686
114,1.2845418453216553,114,1.0000078678131104
119,1.2806395292282104,119,1.0000072717666626
124,1.2758398056030273,124,1.0000064373016357
129,1.2695306539535522,129,1.000005841255188
134,1.2612196207046509,134,1.0000048875808716
139,1.2544972896575928,139,1.0000035762786865
144,1.2474772930145264,144,1.0000020265579224
149,1.2387562990188599,149,1.0000004768371582
154,1.230980396270752,154,1.0
159,1.220858097076416,159,1.0
164,1.2098021507263184,164,1.0
169,1.1987749338150024,169,1.0
174,1.185883641242981,174,1.0
179,1.1719815731048584,179,1.0
184,1.162557601928711,184,1.0
189,1.159837245941162,189,1.0
194,1.1566851139068604,194,1.0
199,1.152416467666626,199,1.0
204,1.1468713283538818,204,1.0
209,1.140873908996582,209,1.0
214,1.135483980178833,214,1.0
219,1.128997564315796,219,1.0
224,1.1233034133911133,224,1.0
229,1.1183035373687744,229,1.0
234,1.114281177520752,234,1.0
239,1.1074199676513672,239,1.0
244,1.1007806062698364,244,1.0
249,1.0947738885879517,249,1.0
254,1.089040756225586,254,1.0
259,1.0832414627075195,259,1.0
264,1.077069878578186,264,1.0
269,1.074015736579895,269,1.0
274,1.0640546083450317,274,1.0
279,1.058190941810608,279,1.0
284,1.0527396202087402,284,1.0
289,1.0471529960632324,289,1.0
294,1.0376012325286865,294,1.0
299,1.032068133354187,299,1.0
304,1.0245275497436523,304,1.0
309,1.0168912410736084,309,1.0
314,1.0095672607421875,314,1.0
319,1.0021415948867798,319,1.0
324,0.9933804273605347,324,1.0
329,0.9855952858924866,329,1.0
334,0.9776030778884888,334,1.0
339,0.969050943851471,339,1.0
344,0.9594326615333557,344,1.0
349,0.9493294358253479,349,1.0
354,0.9393486380577087,354,1.0
359,0.9285902380943298,359,1.0
364,0.9189919233322144,364,1.0000008344650269
369,0.9465457201004028,369,1.0
374,0.913970410823822,374,1.0000022649765015
379,0.9168739914894104,379,1.0000035762786865
384,0.8957515358924866,384,1.0000042915344238
389,0.885820746421814,389,1.0000046491622925
394,0.8827314376831055,394,1.0000056028366089
399,0.877373456954956,399,1.000005841255188
404,0.8706573247909546,404,1.0000061988830566
409,0.864986777305603,409,1.0000070333480835
414,0.8588869571685791,414,1.0000075101852417
419,0.8529120087623596,419,1.0000083446502686
424,0.8479537963867188,424,1.0000089406967163
429,0.8431165218353271,429,1.0000100135803223
434,0.8376868963241577,434,1.0000108480453491
439,0.8320286273956299,439,1.0000115633010864
444,0.8242814540863037,444,1.0000123977661133
449,0.8209020495414734,449,1.0000131130218506
454,0.8155945539474487,454,1.000013828277588
459,0.8100245594978333,459,1.0000146627426147
464,0.8043000102043152,464,1.0000156164169312
469,0.7990731000900269,469,1.0000163316726685
474,0.7949610948562622,474,1.0000174045562744
479,0.7887413501739502,479,1.0000181198120117
484,0.8230692148208618,484,1.0000182390213013
489,0.8522291779518127,489,1.0000187158584595
494,0.809285581111908,494,1.0000218152999878
499,0.7902759313583374,499,1.0000213384628296
504,0.8037519454956055,504,1.000022530555725
509,0.7985751032829285,509,1.0000230073928833
514,0.7794107794761658,514,1.000022053718567
519,0.7709075808525085,519,1.0000245571136475
524,0.7666932344436646,524,1.0000247955322266
529,0.7618297338485718,529,1.000024676322937
534,0.7583805322647095,534,1.0000252723693848
539,0.7547370195388794,539,1.0000258684158325
544,0.751869797706604,544,1.0000258684158325
549,0.7496187686920166,549,1.000026822090149
554,0.7471656203269958,554,1.0000271797180176
559,0.7448288798332214,559,1.0000276565551758
564,0.7426875233650208,564,1.0000282526016235
569,0.740636944770813,569,1.0000287294387817
574,0.7386319637298584,574,1.0000293254852295
579,0.736651599407196,579,1.0000299215316772
584,0.7346792817115784,584,1.000030517578125
589,0.7327179908752441,589,1.0000309944152832
594,0.7307705283164978,594,1.0000314712524414
599,0.7288322448730469,599,1.0000317096710205
604,0.726910412311554,604,1.0000323057174683
609,0.7249842286109924,609,1.000032663345337
614,0.7230453491210938,614,1.0000330209732056
619,0.7211041450500488,619,1.0000336170196533
624,0.7191444039344788,624,1.0000337362289429
629,0.7171703577041626,629,1.0000344514846802
634,0.7151707410812378,634,1.0000348091125488
639,0.713146984577179,639,1.000035047531128
644,0.711087703704834,644,1.0000354051589966
649,0.7089937329292297,649,1.0000358819961548
654,0.7068628072738647,654,1.0000364780426025
659,0.7046937942504883,659,1.0000367164611816
664,0.7024813890457153,664,1.0000371932983398
669,0.700229823589325,669,1.000037670135498
674,0.698259174823761,674,1.0000382661819458
679,0.6956870555877686,679,1.0000386238098145
684,0.6941279172897339,684,1.0000391006469727
689,0.7077701091766357,689,1.0000394582748413
694,0.7227913737297058,694,1.0000394582748413
699,0.7363953590393066,699,1.0000386238098145
704,0.7050983905792236,704,1.0000416040420532
709,0.7382705211639404,709,1.0000406503677368
714,0.7220851182937622,714,1.000041127204895
719,0.6898425817489624,719,1.0000429153442383
724,0.688431978225708,724,1.0000450611114502
729,0.6829535365104675,729,1.000045895576477
734,0.6890192627906799,734,1.0000463724136353
739,0.6830803155899048,739,1.0000473260879517
744,0.6725505590438843,744,1.0000489950180054
749,0.6735671758651733,749,1.0000494718551636
754,0.672788143157959,754,1.0000489950180054
759,0.6654343605041504,759,1.0000486373901367
764,0.6647783517837524,764,1.0000503063201904
769,0.6656196713447571,769,1.0000498294830322
774,0.6643821597099304,774,1.0000500679016113
779,0.664564311504364,779,1.0000499486923218
784,0.6574316620826721,784,1.0000500679016113
789,0.6541256904602051,789,1.000050663948059
794,0.6566042304039001,794,1.0000512599945068
799,0.6524828672409058,799,1.0000505447387695
804,0.6480963826179504,804,1.0000510215759277
809,0.649348258972168,809,1.0000516176223755
814,0.6480501890182495,814,1.0000513792037964
819,0.6426929831504822,819,1.0000512599945068
824,0.6430724859237671,824,1.0000523328781128
829,0.6431254744529724,829,1.0000519752502441
834,0.6381917595863342,834,1.000051498413086
839,0.6360317468643188,839,1.0000529289245605
844,0.6371251940727234,844,1.000052571296692
849,0.6346249580383301,849,1.0000523328781128
854,0.630756676197052,854,1.00005304813385
859,0.6309322118759155,859,1.0000534057617188
864,0.6298267841339111,864,1.00005304813385
869,0.6269595623016357,869,1.0000531673431396
874,0.6255090236663818,874,1.000053882598877
879,0.6252393126487732,879,1.0000536441802979
884,0.624058723449707,884,1.000053882598877
889,0.6226382851600647,889,1.000054121017456
894,0.6223597526550293,894,1.000054121017456
899,0.62159663438797,899,1.000054121017456
904,0.6200482845306396,904,1.0000542402267456
909,0.6178406476974487,909,1.0000543594360352
914,0.6153353452682495,914,1.0000545978546143
919,0.6125640869140625,919,1.0000548362731934
924,0.6093877553939819,924,1.0000550746917725
929,0.6064873337745667,929,1.0000550746917725
934,0.6045428514480591,934,1.000055193901062
939,0.6027811169624329,939,1.000055193901062
944,0.6005761027336121,944,1.0000553131103516
949,0.5980756878852844,949,1.0000555515289307
954,0.596108615398407,954,1.0000556707382202
959,0.594380795955658,959,1.0000556707382202
964,0.5924622416496277,964,1.0000556707382202
969,0.5903067588806152,969,1.0000557899475098
974,0.5881600379943848,974,1.0000563859939575
979,0.5862201452255249,979,1.000056505203247
984,0.5843675136566162,984,1.0000563859939575
989,0.5824758410453796,989,1.000056505203247
994,0.5804404020309448,994,1.0000566244125366
999,0.5784182548522949,999,1.0000569820404053
