outside box penalty,loss,step,epoch
1.0,1.2500507831573486,4,4
1.0,0.7092779874801636,9,9
1.0,-0.609220027923584,14,14
1.0,-1.0074543952941895,19,19
1.0,-2.034208297729492,24,24
