outside box penalty,loss,step,epoch
1.0,1.2057868242263794,4,4
1.0,0.5079004168510437,9,9
1.0,-1.24791419506073,14,14
1.0,-1.2791996002197266,19,19
1.0,-0.2232660949230194,24,24
