outside box penalty,loss,step,epoch
1.0,1.289121150970459,4,4
1.0,0.9192596077919006,9,9
1.0,-0.028416471555829048,14,14
1.0,0.08277808129787445,19,19
1.0,-0.7926786541938782,24,24
