step,loss,epoch,outside box penalty
4,2.6928067207336426,4,1.000049352645874
9,2.5912506580352783,9,1.000045657157898
14,2.4815821647644043,14,1.0000419616699219
19,2.3742616176605225,19,1.0000380277633667
24,2.2394304275512695,24,1.0000332593917847
29,2.076375961303711,29,1.0000275373458862
34,1.8868578672409058,34,1.0000211000442505
39,1.6804534196853638,39,1.0000139474868774
44,1.5001780986785889,44,1.0000072717666626
49,1.3927619457244873,49,1.000002384185791
54,1.4094167947769165,54,1.0000028610229492
59,1.4239246845245361,59,1.0000039339065552
64,1.403236985206604,64,1.0000027418136597
69,1.3842922449111938,69,1.0000019073486328
74,1.3851209878921509,74,1.0000019073486328
79,1.386995553970337,79,1.0000015497207642
84,1.3839542865753174,84,1.0000019073486328
89,1.3809183835983276,89,1.0000014305114746
94,1.380296230316162,94,1.0000015497207642
99,1.3799221515655518,99,1.0000015497207642
104,1.3787927627563477,104,1.0000015497207642
109,1.3777704238891602,109,1.0000014305114746
114,1.3769725561141968,114,1.0000014305114746
119,1.3760409355163574,119,1.000001072883606
124,1.37494695186615,124,1.000001072883606
129,1.3737590312957764,129,1.000001072883606
134,1.372437834739685,134,1.000001072883606
139,1.3709253072738647,139,1.000001072883606
144,1.3691951036453247,144,1.000001072883606
149,1.3672289848327637,149,1.000001072883606
154,1.3649977445602417,154,1.0000009536743164
159,1.3624693155288696,159,1.0000008344650269
164,1.3596168756484985,164,1.0000008344650269
169,1.3564047813415527,169,1.0000004768371582
174,1.3528149127960205,174,1.0000004768371582
179,1.3489384651184082,179,1.0000004768371582
184,1.3447206020355225,184,1.0000003576278687
189,1.339666724205017,189,1.0
194,1.3340107202529907,194,1.0
199,1.3267550468444824,199,1.0
204,1.316382884979248,204,1.0
209,1.3035844564437866,209,1.0
214,1.28875732421875,214,1.0
219,1.2815901041030884,219,1.0
224,1.277721881866455,224,1.000000238418579
229,1.2678511142730713,229,1.0000004768371582
234,1.2659575939178467,234,1.0000004768371582
239,1.2623343467712402,239,1.0000003576278687
244,1.2576464414596558,244,1.0000003576278687
249,1.2545223236083984,249,1.0000004768371582
254,1.2493566274642944,254,1.0000004768371582
259,1.2474141120910645,259,1.0000004768371582
264,1.2426749467849731,264,1.0000005960464478
269,1.2362040281295776,269,1.0000008344650269
274,1.2314097881317139,274,1.0000008344650269
279,1.2253066301345825,279,1.000001072883606
284,1.222702980041504,284,1.0000008344650269
289,1.2188271284103394,289,1.000001072883606
294,1.2165002822875977,294,1.0000007152557373
299,1.2126840353012085,299,1.0000008344650269
304,1.209031343460083,304,1.0000009536743164
309,1.205488681793213,309,1.000001311302185
314,1.2009150981903076,314,1.0000015497207642
319,1.195399284362793,319,1.000002145767212
324,1.1888290643692017,324,1.0000026226043701
329,1.183167815208435,329,1.0000033378601074
334,1.1719304323196411,334,1.0000042915344238
339,1.1591508388519287,339,1.0000059604644775
344,1.1457394361495972,344,1.0000077486038208
349,1.1341495513916016,349,1.0000089406967163
354,1.1141360998153687,354,1.0000102519989014
359,1.1017457246780396,359,1.000010371208191
364,1.0968912839889526,364,1.0000089406967163
369,1.067934274673462,369,1.0000120401382446
374,1.0632833242416382,374,1.0000145435333252
