outside box penalty,loss,step,epoch
1.0,1.2008687257766724,4,4
1.0,0.5823010206222534,9,9
1.0,-0.8075820207595825,14,14
1.0,-1.4766594171524048,19,19
1.0,-1.6122174263000488,24,24
