loss,step,outside box penalty,epoch
1.2614399194717407,4,1.0,4
0.7548772692680359,9,1.0,9
-0.7110334634780884,14,1.0,14
-0.7663957476615906,19,1.0,19
-1.7095468044281006,24,1.0,24
