loss,step,outside box penalty,epoch
1.2022861242294312,4,1.0,4
0.47660455107688904,9,1.0,9
-1.1590802669525146,14,1.0,14
-1.9397398233413696,19,1.0,19
-2.114879608154297,24,1.0,24
