loss,step,outside box penalty,epoch
1.3804700374603271,4,1.0,4
1.3688856363296509,9,1.000002384185791,9
1.3414294719696045,14,1.000003457069397,14
1.3191914558410645,19,1.000004768371582,19
1.2868813276290894,24,1.0000038146972656,24
