outside box penalty,loss,step,epoch
1.0,1.3018358945846558,4,4
1.0,0.9009765982627869,9,9
1.0,-0.18638192117214203,14,14
1.0,-1.2907518148422241,19,19
1.0,-1.2994024753570557,24,24
