outside box penalty,loss,step,epoch
1.0,1.2506117820739746,4,4
1.0,0.7028226852416992,9,9
1.0,-0.6302452683448792,14,14
1.0,-1.1353412866592407,19,19
1.0,0.01631203293800354,24,24
