loss,step,outside box penalty,epoch
1.221358299255371,4,1.0,4
0.5091637372970581,9,1.0,9
-1.222548007965088,14,1.0,14
-2.032866954803467,19,1.0,19
-0.5724424123764038,24,1.0,24
