loss,step,outside box penalty,epoch
1.1768320798873901,4,1.0,4
0.4405994117259979,9,1.0,9
-1.4680639505386353,14,1.0,14
-1.836113452911377,19,1.0,19
-3.401740550994873,24,1.0,24
