epoch,loss,step,outside box penalty
4,1.1676537990570068,4,1.0
9,0.4451458752155304,9,1.0
14,-1.2683793306350708,14,1.0
19,-1.3266361951828003,19,1.0
24,-1.7098743915557861,24,1.0
