outside box penalty,loss,step,epoch
1.0,1.3112703561782837,4,4
1.0,0.9889391660690308,9,9
1.0,0.09178609400987625,14,14
1.0,-0.9332084059715271,19,19
1.0,-1.031105399131775,24,24
