loss,step,outside box penalty,epoch
1.303149700164795,4,1.0,4
0.9598134756088257,9,1.0,9
-0.005780716426670551,14,1.0,14
-1.3122549057006836,19,1.0,19
-1.57308828830719,24,1.0,24
