loss,step,outside box penalty,epoch
1.1986191272735596,4,1.0,4
0.5705283284187317,9,1.0,9
-1.10528564453125,14,1.0,14
-1.3613148927688599,19,1.0,19
-3.04250168800354,24,1.0,24
